### params -i1024 -r2048 -u40 / keep median of reps 1 of dur 100
# Result from 1 repetitions: median
#       ./bin/lpdxeon2680/lf-ll_harris_opt_0./bin/lpdxeon2680/lb-ll_lazy_0  ./bin/lpdxeon2680/lb-ll_gl_0    ./bin/lpdxeon2680/lb-ll_optik_gl_0./bin/lpdxeon2680/lb-ll_optik_0 ./bin/lpdxeon2680/lb-ll_optik_cache_0
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       458520      100.00  1           536710      100.00  1           411180      100.00  1           542070      100.00  1           506713      100.00  1           772120      100.00  1           
2       187600      20.46   0.41        214650      20.00   0.40        456690      55.53   1.11        337450      31.13   0.62        177940      17.56   0.35        305700      19.80   0.40        
4       275060      15.00   0.60        474570      22.11   0.88        401030      24.38   0.98        781760      36.05   1.44        381300      18.81   0.75        1330228     43.07   1.72        
6       892130      32.43   1.95        482590      14.99   0.90        399673      16.20   0.97        747400      22.98   1.38        666060      21.91   1.31        866580      18.71   1.12        
8       1043170     28.44   2.28        700110      16.31   1.30        424160      12.89   1.03        705881      16.28   1.30        1001920     24.72   1.98        1982460     32.09   2.57        
10      1098100     23.95   2.39        1101490     20.52   2.05        422545      10.28   1.03        815820      15.05   1.51        1151720     22.73   2.27        1986520     25.73   2.57        
12      1664240     30.25   3.63        1248515     19.39   2.33        407900      8.27    0.99        802535      12.34   1.48        1769580     29.10   3.49        2719280     29.35   3.52        
14      1991020     31.02   4.34        2117890     28.19   3.95        392260      6.81    0.95        797450      10.51   1.47        2088290     29.44   4.12        3671730     33.97   4.76        
16      2412740     32.89   5.26        2859610     33.30   5.33        384200      5.84    0.93        845990      9.75    1.56        2918020     35.99   5.76        4172660     33.78   5.40        
18      2627020     31.83   5.73        3140470     32.51   5.85        369570      4.99    0.90        858200      8.80    1.58        2807250     30.78   5.54        4445320     31.98   5.76        
20      3414630     37.24   7.45        3364560     31.34   6.27        374540      4.55    0.91        848300      7.82    1.56        3720700     36.71   7.34        5179650     33.54   6.71        
22      3591880     35.61   7.83        4559330     38.61   8.49        363610      4.02    0.88        863740      7.24    1.59        4230280     37.95   8.35        5604550     32.99   7.26        
24      4645710     42.22   10.13       4994380     38.77   9.31        373830      3.79    0.91        831790      6.39    1.53        4346495     35.74   8.58        6758310     36.47   8.75        
26      5285590     44.34   11.53       5188810     37.18   9.67        364540      3.41    0.89        794921      5.64    1.47        5446130     41.34   10.75       7563390     37.68   9.80        
28      5661860     44.10   12.35       
