### params -i65534 -p60 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ././bin/lpdxeon2680/lf-qu_ms    ./bin/lpdxeon2680/lb-qu_ms      ./bin/lpdxeon2680/lb-qu_optik0  ./bin/lpdxeon2680/lb-qu_optik1  ./bin/lpdxeon2680/lb-qu_optik2  ./bin/lpdxeon2680/lb-qu_optik3  
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       43328990    100.00  1           32510304    100.00  1           36671802    100.00  1           34818315    100.00  1           41477404    100.00  1           43305990    100.00  1           
2       22344227    25.78   0.52        8064425     12.40   0.25        4588093     6.26    0.13        11649797    16.73   0.33        18591307    22.41   0.45        16929822    19.55   0.39        
4       8830001     5.09    0.20        4529413     3.48    0.14        4617905     3.15    0.13        4984912     3.58    0.14        8851913     5.34    0.21        6225637     3.59    0.14        
6       6135377     2.36    0.14        4621711     2.37    0.14        4884597     2.22    0.13        4645462     2.22    0.13        6125254     2.46    0.15        5367621     2.07    0.12        
8       5197329     1.50    0.12        4810436     1.85    0.15        4819114     1.64    0.13        4760635     1.71    0.14        5207738     1.57    0.13        5146043     1.49    0.12        
10      4788033     1.11    0.11        4703886     1.45    0.14        4721973     1.29    0.13        4735811     1.36    0.14        4789822     1.15    0.12        4938727     1.14    0.11        
12      4587049     0.88    0.11        4741655     1.22    0.15        4824703     1.10    0.13        4736411     1.13    0.14        4582752     0.92    0.11        5015869     0.97    0.12        
14      4453982     0.73    0.10        4735723     1.04    0.15        4687922     0.91    0.13        4720731     0.97    0.14        4472929     0.77    0.11        4954339     0.82    0.11        
16      4335455     0.63    0.10        4662276     0.90    0.14        4637768     0.79    0.13        4642355     0.83    0.13        4405490     0.66    0.11        4942543     0.71    0.11        
18      4279584     0.55    0.10        4662234     0.80    0.14        4583261     0.69    0.12        4553599     0.73    0.13        4189508     0.56    0.10        4884840     0.63    0.11        
20      4230930     0.49    0.10        4642765     0.71    0.14        4515545     0.62    0.12        4508122     0.65    0.13        4127544     0.50    0.10        4823974     0.56    0.11        
22      4084322     0.43    0.09        4612085     0.64    0.14        4510933     0.56    0.12        4462637     0.58    0.13        4035816     0.44    0.10        4768630     0.50    0.11        
24      3967740     0.38    0.09        4658664     0.60    0.14        4487561     0.51    0.12        4517891     0.54    0.13        3882254     0.39    0.09        4781717     0.46    0.11        
26      3964144     0.35    0.09        4548269     0.54    0.14        4500456     0.47    0.12        4449994     0.49    0.13        3788675     0.35    0.09        4667886     0.41    0.11        
28      3965063     0.33    0.09        4565128     0.50    0.14        4458085     0.43    0.12        4409212     0.45    0.13        3658178     0.31    0.09        4723543     0.39    0.11        
30      3845674     0.30    0.09        4604473     0.47    0.14        4520766     0.41    0.12        4437045     0.42    0.13        3701666     0.30    0.09        4679013     0.36    0.11        
32      3810786     0.27    0.09        4631842     0.45    0.14        4496299     0.38    0.12        4440273     0.40    0.13        3553622     0.27    0.09        4599991     0.33    0.11        
34      3627154     0.25    0.08        4668178     0.42    0.14        4529930     0.36    0.12        4388983     0.37    0.13        3620210     0.26    0.09        4564143     0.31    0.11        
36      3660030     0.23    0.08        4680904     0.40    0.14        4532976     0.34    0.12        4473851     0.36    0.13        3562304     0.24    0.09        4477341     0.29    0.10        
38      3525989     0.21    0.08        4650182     0.38    0.14        4596429     0.33    0.13        4456965     0.34    0.13        3619380     0.23    0.09        4440367     0.27    0.10        
40      3431516     0.20    0.08        4634456     0.36    0.14        4603899     0.31    0.13        4445771     0.32    0.13        3557446     0.21    0.09        4398774     0.25    0.10        
44      3414640     0.18    0.08        35227       0.00    0.00        29978       0.00    0.00        45283       0.00    0.00        3461499     0.19    0.08        3413754     0.18    0.08        
48      3596083     0.17    0.08        33488       0.00    0.00        31099       0.00    0.00        41417       0.00    0.00        3392932     0.17    0.08        2674433     0.13    0.06        
52      3487972     0.15    0.08        37499       0.00    0.00        37203       0.00    0.00        41528       0.00    0.00        3354790     0.16    0.08        2127496     0.09    0.05        
56      3472528     0.14    0.08        28463       0.00    0.00        40759       0.00    0.00        30582       0.00    0.00        3226801     0.14    0.08        1755883     0.07    0.04        
60      3544635     0.14    0.08        34600       0.00    0.00        36417       0.00    0.00        32597       0.00    0.00        3115771     0.13    0.08        1489892     0.06    0.03        
