### params -i4096 -r8192 -u10 -l2 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lb-ht_lazy_gl ./bin/lpdxeon2680/lb-ht_java    ./bin/lpdxeon2680/lb-ht_java_optik./bin/lpdxeon2680/lb-ht_optik0  ./bin/lpdxeon2680/lb-ht_optik1  ./bin/lpdxeon2680/lb-ht_map     
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       31273484    100.00  1           54621916    100.00  1           45261726    100.00  1           27841039    100.00  1           34494394    100.00  1           50829686    100.00  1           
2       52189014    83.44   1.67        93525506    85.61   1.71        52375624    57.86   1.16        42273579    75.92   1.52        63565718    92.14   1.84        63643462    62.60   1.25        
4       92219060    73.72   2.95        107956117   49.41   1.98        103200938   57.00   2.28        83132421    74.65   2.99        94859150    68.75   2.75        127249266   62.59   2.50        
6       131500766   70.08   4.20        163497576   49.89   2.99        150365810   55.37   3.32        118928261   71.19   4.27        136548963   65.98   3.96        191256384   62.71   3.76        
8       175955701   70.33   5.63        209874649   48.03   3.84        182410606   50.38   4.03        142484917   63.97   5.12        173955459   63.04   5.04        251375128   61.82   4.95        
10      210784612   67.40   6.74        244812320   44.82   4.48        228515886   50.49   5.05        184445775   66.25   6.62        210246617   60.95   6.10        313059634   61.59   6.16        
12      247246850   65.88   7.91        270498750   41.27   4.95        266902548   49.14   5.90        218306362   65.34   7.84        247637580   59.83   7.18        346811035   56.86   6.82        
14      275633514   62.95   8.81        315688800   41.28   5.78        300311772   47.39   6.64        242881598   62.31   8.72        271054096   56.13   7.86        392588971   55.17   7.72        
16      300927856   60.14   9.62        327181236   37.44   5.99        338261259   46.71   7.47        276745536   62.13   9.94        310007030   56.17   8.99        454856222   55.93   8.95        
18      335845376   59.66   10.74       373100352   37.95   6.83        367916944   45.16   8.13        299189148   59.70   10.75       338251950   54.48   9.81        490173032   53.57   9.64        
20      382184266   61.10   12.22       419408070   38.39   7.68        411810162   45.49   9.10        324502606   58.28   11.66       363858197   52.74   10.55       536932686   52.82   10.56       
22      404842954   58.84   12.95       433564628   36.08   7.94        422615860   42.44   9.34        366845387   59.89   13.18       394417060   51.97   11.43       572399842   51.19   11.26       
24      422149622   56.24   13.50       454644270   34.68   8.32        438237104   40.34   9.68        382531018   57.25   13.74       416258788   50.28   12.07       613061416   50.25   12.06       
26      446431612   54.90   14.28       469350924   33.05   8.59        453770660   38.56   10.03       397174012   54.87   14.27       444846576   49.60   12.90       643622802   48.70   12.66       
28      455259689   51.99   14.56       486684110   31.82   8.91        462605151   36.50   10.22       411922182   52.84   14.80       462090193   47.84   13.40       667788671   46.92   13.14       
30      474938211   50.62   15.19       509129864   31.07   9.32        477029626   35.13   10.54       432124489   51.74   15.52       477180979   46.11   13.83       706946908   46.36   13.91       
32      489057293   48.87   15.64       531793949   30.42   9.74        488959684   33.76   10.80       447589708   50.24   16.08       489947586   44.39   14.20       731492795   44.97   14.39       
34      508153302   47.79   16.25       525019004   28.27   9.61        508413743   33.04   11.23       464304904   49.05   16.68       509564118   43.45   14.77       748422993   43.31   14.72       
36      507870576   45.11   16.24       543577962   27.64   9.95        508147225   31.19   11.23       476948148   47.59   17.13       521542983   42.00   15.12       774043070   42.30   15.23       
38      521568674   43.89   16.68       551756262   26.58   10.10       520757452   30.28   11.51       494539992   46.74   17.76       539751348   41.18   15.65       797988133   41.31   15.70       
40      526502084   42.09   16.84       567280076   25.96   10.39       514878808   28.44   11.38       505443108   45.39   18.15       552766470   40.06   16.02       810843104   39.88   15.95       
44      238843936   17.36   7.64        319771294   13.31   5.85        197592186   9.92    4.37        411170110   33.56   14.77       460168493   30.32   13.34       582401118   26.04   11.46       
48      223798000   14.91   7.16        278283945   10.61   5.09        193504694   8.91    4.28        389384098   29.14   13.99       425864924   25.72   12.35       459994006   18.85   9.05        
52      217485424   13.37   6.95        260975182   9.19    4.78        183180248   7.78    4.05        370787454   25.61   13.32       402250137   22.43   11.66       430241658   16.28   8.46        
56      238291764   13.61   7.62        245487678   8.03    4.49        156616029   6.18    3.46        325636326   20.89   11.70       355166568   18.39   10.30       402307950   14.13   7.91        
60      224331515   11.96   7.17        214556303   6.55    3.93        151969949   5.60    3.36        311966347   18.68   11.21       351665752   16.99   10.19       393804032   12.91   7.75        
