### params -i4096 -r8192 -u10 -l2 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ./bin/lpdxeon2680/lb-ht_lazy_gl ./bin/lpdxeon2680/lb-ht_java    ./bin/lpdxeon2680/lb-ht_java_optik./bin/lpdxeon2680/lb-ht_optik0  ./bin/lpdxeon2680/lb-ht_optik1  ./bin/lpdxeon2680/lb-ht_map     
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       29974356    100.00  1           44418039    100.00  1           44792102    100.00  1           27684910    100.00  1           34202394    100.00  1           48766221    100.00  1           
2       51249577    85.49   1.71        79977992    90.03   1.80        81124715    90.56   1.81        40211707    72.62   1.45        59487537    86.96   1.74        79018261    81.02   1.62        
4       88259727    73.61   2.94        96087534    54.08   2.16        97240021    54.27   2.17        76439484    69.03   2.76        88949791    65.02   2.60        99230154    50.87   2.03        
6       129113000   71.79   4.31        141156842   52.97   3.18        143064026   53.23   3.19        112758631   67.88   4.07        130273661   63.48   3.81        141576350   48.39   2.90        
8       170236403   70.99   5.68        185720487   52.26   4.18        185425805   51.75   4.14        149297306   67.41   5.39        173150196   63.28   5.06        183730254   47.09   3.77        
10      210474388   70.22   7.02        229276996   51.62   5.16        231702695   51.73   5.17        182440967   65.90   6.59        210957927   61.68   6.17        231107349   47.39   4.74        
12      246939259   68.65   8.24        261319276   49.03   5.88        266118933   49.51   5.94        211780943   63.75   7.65        244550748   59.58   7.15        266014723   45.46   5.45        
14      281520184   67.09   9.39        290027528   46.64   6.53        307102078   48.97   6.86        242681131   62.61   8.77        281431644   58.77   8.23        307554038   45.05   6.31        
16      309620309   64.56   10.33       329277100   46.33   7.41        331078267   46.20   7.39        277202738   62.58   10.01       310943188   56.82   9.09        332358481   42.60   6.82        
18      355212230   65.84   11.85       368934557   46.14   8.31        368058038   45.65   8.22        301083922   60.42   10.88       339388417   55.13   9.92        358970193   40.89   7.36        
20      373386629   62.28   12.46       398825988   44.89   8.98        399749817   44.62   8.92        331874197   59.94   11.99       370079341   54.10   10.82       381481815   39.11   7.82        
22      397700003   60.31   13.27       416341589   42.61   9.37        420681763   42.69   9.39        351214378   57.66   12.69       398624347   52.98   11.65       393987654   36.72   8.08        
24      420474395   58.45   14.03       439276232   41.21   9.89        446115863   41.50   9.96        379975255   57.19   13.72       422423484   51.46   12.35       405346052   34.63   8.31        
26      434017023   55.69   14.48       454651802   39.37   10.24       460610168   39.55   10.28       394855002   54.86   14.26       443199843   49.84   12.96       413534570   32.62   8.48        
28      454626855   54.17   15.17       468438885   37.66   10.55       472512725   37.68   10.55       407281153   52.54   14.71       457086436   47.73   13.36       422841543   30.97   8.67        
30      464456134   51.65   15.50       482228369   36.19   10.86       484466640   36.05   10.82       419060654   50.46   15.14       470691121   45.87   13.76       430744151   29.44   8.83        
32      471864446   49.19   15.74       495672199   34.87   11.16       495888155   34.60   11.07       431315743   48.69   15.58       482640844   44.10   14.11       435972246   27.94   8.94        
34      482610381   47.36   16.10       507544442   33.61   11.43       509669588   33.47   11.38       439187906   46.66   15.86       492508975   42.35   14.40       441363886   26.62   9.05        
36      500390975   46.37   16.69       520261221   32.54   11.71       520329699   32.27   11.62       460126726   46.17   16.62       503983254   40.93   14.74       448824956   25.57   9.20        
38      502007124   44.07   16.75       533230113   31.59   12.00       532907677   31.31   11.90       464534047   44.16   16.78       517199692   39.79   15.12       450407415   24.31   9.24        
40      522158102   43.55   17.42       530547627   29.86   11.94       539097591   30.09   12.04       475479014   42.94   17.17       532975067   38.96   15.58       456416601   23.40   9.36        
44      246875529   18.72   8.24        227546044   11.64   5.12        227100558   11.52   5.07        284395751   23.35   10.27       296726783   19.72   8.68        355071008   16.55   7.28        
48      235958731   16.40   7.87        205219999   9.63    4.62        202088392   9.40    4.51        232500893   17.50   8.40        248133676   15.11   7.25        301772021   12.89   6.19        
52      226284668   14.52   7.55        201835578   8.74    4.54        212642807   9.13    4.75        210164257   14.60   7.59        228880862   12.87   6.69        281231997   11.09   5.77        
56      217636808   12.97   7.26        178279766   7.17    4.01        204439092   8.15    4.56        199712136   12.88   7.21        218140853   11.39   6.38        263335540   9.64    5.40        
60      199679422   11.10   6.66        167929576   6.30    3.78        198506195   7.39    4.43        183656533   11.06   6.63        214895278   10.47   6.28        248011856   8.48    5.09        
