### params -i65534 -p60 -n30 / dur 1000
# number of cores: 30
#././bin/lpd48core/lf-qu_ms                      ./bin/lpd48core/lb-qu_ms                        ./bin/lpd48core/lb-qu_optik0                    ./bin/lpd48core/lb-qu_optik1                    ./bin/lpd48core/lb-qu_optik2                    ./bin/lpd48core/lb-qu_optik3                    
 0       5565    51      0       0       0       0       31954   302     0       0       0       0       71      182881  0       0       0       0       72      312     0       0       0       0       5636    48      0       0       0       0       54      5949    0       0       0       
 0       11885   776     0       0       0       0       37765   890     0       0       0       0       275     189155  0       0       0       0       362     5927    0       0       0       0       11690   74      0       0       0       0       106     28300   0       0       0       
 0       113028  6058    0       0       0       0       39880   2031    0       0       0       0       426     193415  0       0       0       0       683     57407   0       0       0       0       103733  658     0       0       0       0       403     119176  0       0       0       
 0       295525  7438    0       0       0       0       41748   4831    0       0       0       0       731     198884  0       0       0       0       4479    217499  0       0       0       0       302168  760     0       0       0       0       793     286585  0       0       0       
 0       720574  44090   0       0       0       0       48646   11282   0       0       0       0       1106    208823  0       0       0       0       43380   597665  0       0       0       0       764549  1052    0       0       0       0       1526    680605  0       0       0       
