### params -i2048 -r4096 -u20 -l2 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lb-ht_lazy_gl ./bin/lpdxeon2680/lb-ht_java    ./bin/lpdxeon2680/lb-ht_java_optik./bin/lpdxeon2680/lb-ht_optik0  ./bin/lpdxeon2680/lb-ht_optik1  ./bin/lpdxeon2680/lb-ht_map     
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       31446638    100.00  1           49869218    100.00  1           45954226    100.00  1           30952354    100.00  1           35739381    100.00  1           50585794    100.00  1           
2       38985946    61.99   1.24        56173605    56.32   1.13        74447911    81.00   1.62        34895790    56.37   1.13        59919948    83.83   1.68        76692634    75.80   1.52        
4       77944526    61.97   2.48        76647827    38.42   1.54        79561834    43.28   1.73        70231640    56.73   2.27        77030649    53.88   2.16        98119940    48.49   1.94        
6       114401474   60.63   3.64        119117813   39.81   2.39        115381636   41.85   2.51        98863703    53.23   3.19        108330388   50.52   3.03        117255157   38.63   2.32        
8       141307522   56.17   4.49        156850328   39.32   3.15        138629252   37.71   3.02        130554488   52.72   4.22        141020208   49.32   3.95        140896779   34.82   2.79        
10      169250328   53.82   5.38        168245622   33.74   3.37        183154521   39.86   3.99        147466362   47.64   4.76        166960560   46.72   4.67        135743835   26.83   2.68        
12      199194022   52.79   6.33        217220762   36.30   4.36        203521568   36.91   4.43        185831737   50.03   6.00        191365304   44.62   5.35        140336360   23.12   2.77        
14      224642837   51.03   7.14        228650859   32.75   4.59        228424644   35.50   4.97        200448844   46.26   6.48        217186490   43.41   6.08        149597156   21.12   2.96        
16      249213494   49.53   7.92        237594885   29.78   4.76        247644692   33.68   5.39        217206056   43.86   7.02        247426500   43.27   6.92        128872132   15.92   2.55        
18      272077772   48.07   8.65        265627983   29.59   5.33        274832156   33.23   5.98        246529696   44.25   7.96        267702642   41.61   7.49        165080291   18.13   3.26        
20      305560912   48.58   9.72        287234698   28.80   5.76        294623974   32.06   6.41        261419082   42.23   8.45        283918084   39.72   7.94        124756641   12.33   2.47        
22      323677394   46.79   10.29       304440050   27.75   6.10        315079850   31.17   6.86        281359348   41.32   9.09        308021876   39.18   8.62        125420714   11.27   2.48        
24      339824590   45.03   10.81       326667238   27.29   6.55        334572813   30.34   7.28        305677658   41.15   9.88        329497672   38.41   9.22        124625656   10.27   2.46        
26      353889010   43.28   11.25       328219711   25.31   6.58        345930704   28.95   7.53        320809372   39.86   10.36       346267502   37.26   9.69        125622098   9.55    2.48        
28      366957640   41.68   11.67       343534830   24.60   6.89        356255363   27.69   7.75        332892430   38.41   10.75       358725586   35.85   10.04       132344853   9.34    2.62        
30      377629329   40.03   12.01       353827004   23.65   7.10        366537998   26.59   7.98        347951282   37.47   11.24       372381714   34.73   10.42       137794404   9.08    2.72        
32      387107384   38.47   12.31       368075874   23.07   7.38        373794256   25.42   8.13        354466646   35.79   11.45       377633454   33.02   10.57       133496360   8.25    2.64        
34      400359297   37.45   12.73       373278328   22.02   7.49        382281244   24.47   8.32        368487914   35.01   11.91       393027914   32.34   11.00       134283828   7.81    2.65        
36      409049497   36.13   13.01       388467075   21.64   7.79        388365428   23.48   8.45        381830097   34.27   12.34       404768954   31.46   11.33       144421076   7.93    2.85        
38      420646366   35.20   13.38       389264330   20.54   7.81        386644426   22.14   8.41        388502328   33.03   12.55       413900374   30.48   11.58       145039115   7.55    2.87        
40      421985922   33.55   13.42       389261858   19.51   7.81        397084598   21.60   8.64        397327013   32.09   12.84       420553384   29.42   11.77       141096124   6.97    2.79        
44      148171715   10.71   4.71        190240974   8.67    3.81        140213810   6.93    3.05        291958844   21.44   9.43        283303342   18.02   7.93        109249142   4.91    2.16        
48      164173362   10.88   5.22        183246197   7.66    3.67        140396836   6.36    3.06        248496284   16.73   8.03        264270610   15.40   7.39        92920605    3.83    1.84        
52      158671418   9.70    5.05        163733348   6.31    3.28        136581575   5.72    2.97        233791790   14.53   7.55        252257036   13.57   7.06        87720654    3.33    1.73        
56      143864570   8.17    4.57        138357837   4.95    2.77        127949963   4.97    2.78        218816178   12.62   7.07        168308086   8.41    4.71        77258030    2.73    1.53        
60      146671576   7.77    4.66        129894900   4.34    2.60        122491918   4.44    2.67        184747107   9.95    5.97        231143578   10.78   6.47        75848664    2.50    1.50        
