### params -i65534 -p40 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ././bin/lpd48core/lf-qu_ms      ./bin/lpd48core/lb-qu_ms        ./bin/lpd48core/lb-qu_optik0    ./bin/lpd48core/lb-qu_optik1    ./bin/lpd48core/lb-qu_optik2    ./bin/lpd48core/lb-qu_optik3    
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       31335682    100.00  1           25534507    100.00  1           30457289    100.00  1           29504429    100.00  1           29791419    100.00  1           31932915    100.00  1           
2       6978176     11.13   0.22        3012707     5.90    0.12        4036030     6.63    0.13        5980336     10.13   0.20        7139813     11.98   0.24        6878457     10.77   0.22        
4       3130281     2.50    0.10        2203267     2.16    0.09        3203198     2.63    0.11        3213881     2.72    0.11        3225782     2.71    0.11        3721812     2.91    0.12        
6       2474931     1.32    0.08        2186230     1.43    0.09        2502495     1.37    0.08        2957340     1.67    0.10        2724242     1.52    0.09        3196679     1.67    0.10        
8       2241385     0.89    0.07        2190136     1.07    0.09        1851686     0.76    0.06        2803881     1.19    0.10        2534143     1.06    0.09        2876424     1.13    0.09        
10      2178889     0.70    0.07        2128925     0.83    0.08        1624209     0.53    0.05        2656870     0.90    0.09        2452345     0.82    0.08        2599752     0.81    0.08        
12      1974160     0.53    0.06        2130931     0.70    0.08        1418813     0.39    0.05        2285892     0.65    0.08        2373896     0.66    0.08        2288356     0.60    0.07        
14      1861161     0.42    0.06        2129630     0.60    0.08        1253904     0.29    0.04        2051108     0.50    0.07        2191805     0.53    0.07        2048972     0.46    0.06        
16      1689510     0.34    0.05        2147793     0.53    0.08        1120065     0.23    0.04        1663466     0.35    0.06        1892093     0.40    0.06        1735134     0.34    0.05        
18      1558557     0.28    0.05        2187959     0.48    0.09        1059360     0.19    0.03        1452028     0.27    0.05        1541612     0.29    0.05        1472923     0.26    0.05        
20      1377517     0.22    0.04        2175073     0.43    0.09        944876      0.16    0.03        1266481     0.21    0.04        1283064     0.22    0.04        1271827     0.20    0.04        
22      1207004     0.18    0.04        2168226     0.39    0.08        897890      0.13    0.03        1088548     0.17    0.04        1140058     0.17    0.04        1127784     0.16    0.04        
24      1058330     0.14    0.03        2157170     0.35    0.08        816679      0.11    0.03        989884      0.14    0.03        1004858     0.14    0.03        1001572     0.13    0.03        
26      926856      0.11    0.03        2143627     0.32    0.08        784166      0.10    0.03        886814      0.12    0.03        878364      0.11    0.03        863012      0.10    0.03        
28      841853      0.10    0.03        2151359     0.30    0.08        721100      0.08    0.02        796635      0.10    0.03        809687      0.10    0.03        788489      0.09    0.02        
30      769616      0.08    0.02        2119814     0.28    0.08        650819      0.07    0.02        712043      0.08    0.02        722341      0.08    0.02        726732      0.08    0.02        
32      696662      0.07    0.02        2139455     0.26    0.08        627973      0.06    0.02        663204      0.07    0.02        672078      0.07    0.02        664391      0.07    0.02        
34      644854      0.06    0.02        2143011     0.25    0.08        605354      0.06    0.02        615915      0.06    0.02        615855      0.06    0.02        612217      0.06    0.02        
36      579851      0.05    0.02        2143358     0.23    0.08        565078      0.05    0.02        577570      0.05    0.02        571023      0.05    0.02        565665      0.05    0.02        
38      545559      0.05    0.02        2136372     0.22    0.08        548225      0.05    0.02        533692      0.05    0.02        540394      0.05    0.02        531021      0.04    0.02        
40      509759      0.04    0.02        2108608     0.21    0.08        524842      0.04    0.02        496658      0.04    0.02        500949      0.04    0.02        504102      0.04    0.02        
42      479046      0.04    0.02        2138877     0.20    0.08        490707      0.04    0.02        473506      0.04    0.02        467741      0.04    0.02        467370      0.03    0.01        
44      456191      0.03    0.01        2148821     0.19    0.08        458388      0.03    0.02        444963      0.03    0.02        444587      0.03    0.01        439331      0.03    0.01        
46      437214      0.03    0.01        2108149     0.18    0.08        458984      0.03    0.02        408370      0.03    0.01        423113      0.03    0.01        420183      0.03    0.01        
48      418174      0.03    0.01        2072082     0.17    0.08        420310      0.03    0.01        393783      0.03    0.01        400694      0.03    0.01        395535      0.03    0.01        
52      427385      0.03    0.01        9407        0.00    0.00        6807        0.00    0.00        73031       0.00    0.00        386562      0.02    0.01        371867      0.02    0.01        
56      431540      0.02    0.01        8202        0.00    0.00        5705        0.00    0.00        40801       0.00    0.00        365247      0.02    0.01        353499      0.02    0.01        
60      425219      0.02    0.01        9392        0.00    0.00        5177        0.00    0.00        41948       0.00    0.00        349889      0.02    0.01        335079      0.02    0.01        
64      438212      0.02    0.01        7569        0.00    0.00        4797        0.00    0.00        34605       0.00    0.00        345036      0.02    0.01        318934      0.02    0.01        
