### params -i65534 -p50 -n10 / dur 1000
# number of cores: 10
#././bin/iccluster029/lf-st_treiber              ./bin/iccluster029/lb-st_lock                   ./bin/iccluster029/lb-st_optik                  
 0       122     56      0       0       0       0       4824    4932    0       0       0       0       98      71      0       0       0       
 0       253     256     0       0       0       0       5653    5780    0       0       0       0       226     226     0       0       0       
 0       359     623     0       0       0       0       6295    6430    0       0       0       0       316     393     0       0       0       
 0       2759    7880    0       0       0       0       6907    7053    0       0       0       0       4798    2765    0       0       0       
 0       20444   30053   0       0       0       0       7895    8040    0       0       0       0       25822   25062   0       0       0       
