### params -i65534 -p60 -n40 / dur 1000
# number of cores: 40
#././bin/lpd48core/lf-qu_ms                      ./bin/lpd48core/lb-qu_ms                        ./bin/lpd48core/lb-qu_optik0                    ./bin/lpd48core/lb-qu_optik1                    ./bin/lpd48core/lb-qu_optik2                    ./bin/lpd48core/lb-qu_optik3                    
 0       8760    46      0       0       0       0       46981   311     0       0       0       0       71      720     0       0       0       0       73      92      0       0       0       0       8724    48      0       0       0       0       54      8794    0       0       0       
 0       17617   805     0       0       0       0       52339   937     0       0       0       0       293     320362  0       0       0       0       409     795     0       0       0       0       17668   71      0       0       0       0       76      45175   0       0       0       
 0       212579  9459    0       0       0       0       54525   2085    0       0       0       0       442     325942  0       0       0       0       1138    17729   0       0       0       0       193513  647     0       0       0       0       399     223463  0       0       0       
 0       579276  11055   0       0       0       0       56513   4857    0       0       0       0       773     331702  0       0       0       0       54798   279664  0       0       0       0       583988  781     0       0       0       0       848     537376  0       0       0       
 0       1434236 62285   0       0       0       0       61424   11566   0       0       0       0       57039   341527  0       0       0       0       59321   1009028 0       0       0       0       1487350 1471    0       0       0       0       2261    1276098 0       0       0       
