### params -i65534 -p60 -n40 / dur 1000
# number of cores: 40
#././bin/lpd48core/lf-st_treiber                 ./bin/lpd48core/lb-st_lock                      ./bin/lpd48core/lb-st_optik                     
 0       8394    8140    0       0       0       0       56780   56596   0       0       0       0       5261    5272    0       0       0       
 0       17686   9804    0       0       0       0       58527   58368   0       0       0       0       10915   10505   0       0       0       
 0       212115  164975  0       0       0       0       59776   59630   0       0       0       0       288775  80196   0       0       0       
 0       552064  524301  0       0       0       0       61127   61001   0       0       0       0       829777  329980  0       0       0       
 0       1350959 1380579 0       0       0       0       66296   65815   0       0       0       0       2125849 909090  0       0       0       
