### params -i65534 -p50 -n10 / dur 5000
# number of cores: 10
#././bin/lpd48core/lf-st_treiber                 ./bin/lpd48core/lb-st_lock                      ./bin/lpd48core/lb-st_optik                     ./bin/lpd48core/lb-st_lock_tas                  
 0       386     45      0       0       0       0       10887   10629   0       0       0       0       380     50      0       0       0       0       2761    5494    0       0       0       
 0       768     704     0       0       0       0       11447   11177   0       0       0       0       729     616     0       0       0       0       3013    6016    0       0       0       
 0       959     993     0       0       0       0       11873   11602   0       0       0       0       898     973     0       0       0       0       11824   18466   0       0       0       
 0       1958    15147   0       0       0       0       12381   12111   0       0       0       0       5250    12250   0       0       0       0       25527   29648   0       0       0       
 0       53219   63127   0       0       0       0       20426   20027   0       0       0       0       57946   61892   0       0       0       0       40683   44960   0       0       0       
