### params -i65534 -p40 -n40 / dur 1000
# number of cores: 40
#././bin/lpd48core/lf-st_treiber                 ./bin/lpd48core/lb-st_lock                      ./bin/lpd48core/lb-st_optik                     
 0       7827    4427    0       0       0       0       50252   50631   0       0       49583   0       4858    2604    0       0       0       
 0       10758   9973    0       0       0       0       52953   53354   0       0       52194   0       12556   10611   0       0       0       
 0       182281  124704  0       0       0       0       54854   55163   0       0       54069   0       392049  76048   0       0       0       
 0       546515  517661  0       0       0       0       56760   56969   0       0       56058   0       1093860 347153  0       0       0       
 0       1416322 1457210 0       0       0       0       61721   62198   0       0       61098   0       2755778 996927  0       0       0       
