### params -i65534 -p40 -n30 / dur 1000
# number of cores: 30
#././bin/lpdxeon2680/lf-st_treiber               ./bin/lpdxeon2680/lb-st_lock                    ./bin/lpdxeon2680/lb-st_optik                   
 0       277     58      0       0       31      0       17924   18097   0       0       18079   0       155     88      0       0       38      
 0       617     447     0       0       179     0       19844   20019   0       0       19971   0       398     222     0       0       82      
 0       1357    1706    0       0       1177    0       21211   21391   0       0       21319   0       4449    707     0       0       503     
 0       16437   27415   0       0       23196   0       22519   22705   0       0       22619   0       39492   9567    0       0       8928    
 0       45669   87297   0       0       80350   0       24587   24802   0       0       24702   0       129343  52527   0       0       51889   
