### params -i65534 -p60 -n5 / dur 2000
# number of cores: 5
#././bin/lpd48core/lf-st_treiber                 ./bin/lpd48core/lb-st_lock                      ./bin/lpd48core/lb-st_optik                     
 0       47      40      0       0       0       0       6368    6074    0       0       0       0       66      52      0       0       0       
 0       331     43      0       0       0       0       6933    6671    0       0       0       0       68      53      0       0       0       
 0       805     652     0       0       0       0       7308    7085    0       0       0       0       115     59      0       0       0       
 0       1854    1173    0       0       0       0       7718    7537    0       0       0       0       778     686     0       0       0       
 0       28099   22045   0       0       0       0       9086    8725    0       0       0       0       26623   9777    0       0       0       
