### params -i8192 -r16384 -u1 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lf-ll_harris_opt./bin/lpdxeon2680/lb-ll_lazy    ./bin/lpdxeon2680/lb-ll_gl      ./bin/lpdxeon2680/lb-ll_optik_gl./bin/lpdxeon2680/lb-ll_optik   ./bin/lpdxeon2680/lb-ll_optik_cache
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       33012       100.00  1           32713       100.00  1           21295       100.00  1           34509       100.00  1           30368       100.00  1           43296       100.00  1           
2       64622       97.88   1.96        57895       88.49   1.77        41792       98.13   1.96        68104       98.68   1.97        68073       112.08  2.24        101959      117.75  2.35        
4       107867      81.69   3.27        133096      101.71  4.07        83877       98.47   3.94        130678      94.67   3.79        130747      107.64  4.31        194220      112.15  4.49        
6       168150      84.89   5.09        194837      99.27   5.96        123109      96.35   5.78        189664      91.60   5.50        191579      105.14  6.31        285096      109.75  6.58        
8       232762      88.14   7.05        246170      94.06   7.53        164056      96.30   7.70        246424      89.26   7.14        248418      102.25  8.18        359110      103.68  8.29        
10      279643      84.71   8.47        276916      84.65   8.47        200788      94.29   9.43        305587      88.55   8.86        301496      99.28   9.93        435088      100.49  10.05       
12      335198      84.62   10.15       353137      89.96   10.80       236803      92.67   11.12       356246      86.03   10.32       349638      95.94   11.51       506104      97.41   11.69       
14      391938      84.80   11.87       393364      85.89   12.02       273872      91.86   12.86       426594      88.30   12.36       402224      94.61   13.24       576597      95.13   13.32       
16      435144      82.38   13.18       447162      85.43   13.67       307740      90.32   14.45       445184      80.63   12.90       454722      93.59   14.97       647706      93.50   14.96       
18      476406      80.17   14.43       513643      87.23   15.70       337024      87.92   15.83       497304      80.06   14.41       492682      90.13   16.22       721549      92.59   16.67       
20      517546      78.39   15.68       548369      83.82   16.76       375139      88.08   17.62       529921      76.78   15.36       522921      86.10   17.22       759841      87.75   17.55       
22      579298      79.76   17.55       591274      82.16   18.07       404179      86.27   18.98       566812      74.66   16.43       590915      88.45   19.46       833084      87.46   19.24       
24      614060      77.50   18.60       635592      80.96   19.43       434078      84.93   20.38       599222      72.35   17.36       592926      81.35   19.52       861058      82.87   19.89       
26      625014      72.82   18.93       664142      78.08   20.30       465139      84.01   21.84       674826      75.21   19.56       652232      82.61   21.48       922488      81.95   21.31       
28      656046      70.97   19.87       715883      78.16   21.88       498028      83.53   23.39       713190      73.81   20.67       709174      83.40   23.35       974066      80.35   22.50       
30      704268      71.11   21.33       747730      76.19   22.86       513373      80.36   24.11       727225      70.24   21.07       728660      79.98   23.99       971591      74.80   22.44       
32      671708      63.59   20.35       764795      73.06   23.38       542966      79.68   25.50       710080      64.30   20.58       797050      82.02   26.25       1078688     77.86   24.91       
34      749055      66.74   22.69       810428      72.86   24.77       567448      78.37   26.65       787686      67.13   22.83       812816      78.72   26.77       1124256     76.37   25.97       
36      782606      65.85   23.71       848048      72.01   25.92       605000      78.92   28.41       810750      65.26   23.49       838775      76.72   27.62       1138262     73.03   26.29       
38      843606      67.25   25.55       840938      67.65   25.71       631274      78.01   29.64       873217      66.59   25.30       855671      74.15   28.18       1178046     71.60   27.21       
40      864012      65.43   26.17       887192      67.80   27.12       637488      74.84   29.94       883007      63.97   25.59       899134      74.02   29.61       1218176     70.34   28.14       
44      854644      58.84   25.89       882074      61.28   26.96       206786      22.07   9.71        857144      56.45   24.84       836194      62.58   27.54       1198523     62.91   27.68       
48      849202      53.59   25.72       855349      54.47   26.15       102411      10.02   4.81        886633      53.53   25.69       898515      61.64   29.59       1217166     58.57   28.11       
52      829407      48.32   25.12       885036      52.03   27.05       91012       8.22    4.27        859506      47.90   24.91       843692      53.43   27.78       1173784     52.14   27.11       
56      841160      45.50   25.48       822140      44.88   25.13       83676       7.02    3.93        807480      41.78   23.40       865849      50.91   28.51       1103952     45.53   25.50       
60      875037      44.18   26.51       837119      42.65   25.59       81642       6.39    3.83        867216      41.88   25.13       883193      48.47   29.08       1088414     41.90   25.14       
