### params -i65534 -p40 -n30 / dur 1000
# number of cores: 30
#././bin/lpd48core/lf-st_treiber                 ./bin/lpd48core/lb-st_lock                      ./bin/lpd48core/lb-st_optik                     
 0       5255    4918    0       0       0       0       38212   38550   0       0       37516   0       3718    3549    0       0       0       
 0       7488    6631    0       0       0       0       40606   40969   0       0       39743   0       7799    6506    0       0       0       
 0       114933  78855   0       0       0       0       42383   42614   0       0       41426   0       168174  21137   0       0       0       
 0       309303  281839  0       0       0       0       44170   44284   0       0       43275   0       479526  310931  0       0       0       
 0       760150  757542  0       0       0       0       51599   51934   0       0       50708   0       1227564 975769  0       0       0       
