### params -i65534 -p40 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       ././bin/lpdxeon2680/lf-qu_ms    ./bin/lpdxeon2680/lb-qu_ms      ./bin/lpdxeon2680/lb-qu_optik0  ./bin/lpdxeon2680/lb-qu_optik1  ./bin/lpdxeon2680/lb-qu_optik2  ./bin/lpdxeon2680/lb-qu_optik3  
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       49858182    100.00  1           36623526    100.00  1           46056909    100.00  1           43432291    100.00  1           47939883    100.00  1           49590444    100.00  1           
2       15654382    15.70   0.31        4081840     5.57    0.11        5336025     5.79    0.12        20826058    23.98   0.48        16224388    16.92   0.34        23000462    23.19   0.46        
4       9269128     4.65    0.19        4431738     3.03    0.12        5563574     3.02    0.12        7566370     4.36    0.17        8421968     4.39    0.18        7925546     4.00    0.16        
6       6894074     2.30    0.14        4822002     2.19    0.13        5501818     1.99    0.12        5994682     2.30    0.14        6738920     2.34    0.14        6358388     2.14    0.13        
8       5882950     1.47    0.12        4765780     1.63    0.13        4502878     1.22    0.10        5369402     1.55    0.12        5870898     1.53    0.12        5718332     1.44    0.12        
10      5050332     1.01    0.10        5154028     1.41    0.14        5051144     1.10    0.11        5314141     1.22    0.12        5190015     1.08    0.11        5905946     1.19    0.12        
12      5207785     0.87    0.10        4436780     1.01    0.12        4188301     0.76    0.09        4995180     0.96    0.12        5076686     0.88    0.11        5103922     0.86    0.10        
14      4822892     0.69    0.10        4468791     0.87    0.12        4047692     0.63    0.09        5231300     0.86    0.12        4951656     0.74    0.10        5099204     0.73    0.10        
16      4698817     0.59    0.09        4298230     0.73    0.12        3949779     0.54    0.09        4792958     0.69    0.11        4848392     0.63    0.10        5417273     0.68    0.11        
18      4589615     0.51    0.09        4273119     0.65    0.12        3902567     0.47    0.08        5227568     0.67    0.12        4771024     0.55    0.10        4966810     0.56    0.10        
20      4452020     0.45    0.09        4375577     0.60    0.12        4032873     0.44    0.09        4603862     0.53    0.11        4688420     0.49    0.10        4748223     0.48    0.10        
22      4306166     0.39    0.09        4193137     0.52    0.11        4131078     0.41    0.09        4601785     0.48    0.11        4565508     0.43    0.10        4679836     0.43    0.09        
24      4252894     0.36    0.09        4145906     0.47    0.11        3786862     0.34    0.08        4541707     0.44    0.10        4498680     0.39    0.09        4570371     0.38    0.09        
26      4441544     0.34    0.09        4145039     0.44    0.11        3808384     0.32    0.08        4583425     0.41    0.11        4595775     0.37    0.10        4592419     0.36    0.09        
28      4045622     0.29    0.08        4215323     0.41    0.12        3829982     0.30    0.08        4514070     0.37    0.10        4445280     0.33    0.09        4507680     0.32    0.09        
30      3949116     0.26    0.08        4260189     0.39    0.12        3825122     0.28    0.08        4464316     0.34    0.10        4475560     0.31    0.09        4488128     0.30    0.09        
32      3961903     0.25    0.08        4212234     0.36    0.12        3829286     0.26    0.08        4408796     0.32    0.10        4336896     0.28    0.09        4482461     0.28    0.09        
34      3835830     0.23    0.08        4348590     0.35    0.12        3932812     0.25    0.09        4416161     0.30    0.10        4293360     0.26    0.09        4394056     0.26    0.09        
36      3717718     0.21    0.07        4353714     0.33    0.12        3913532     0.24    0.08        4389521     0.28    0.10        4260854     0.25    0.09        4336394     0.24    0.09        
38      3763338     0.20    0.08        4396756     0.32    0.12        3922814     0.22    0.09        4247319     0.26    0.10        4249006     0.23    0.09        4252640     0.23    0.09        
40      3749072     0.19    0.08        4365352     0.30    0.12        3075629     0.17    0.07        2884650     0.17    0.07        4196127     0.22    0.09        4250592     0.21    0.09        
44      3676380     0.17    0.07        110072      0.01    0.00        63490       0.00    0.00        223424      0.01    0.01        4028806     0.19    0.08        3628676     0.17    0.07        
48      3828630     0.16    0.08        149778      0.01    0.00        60115       0.00    0.00        153147      0.01    0.00        3932784     0.17    0.08        3368443     0.14    0.07        
52      3853753     0.15    0.08        86515       0.00    0.00        95784       0.00    0.00        172946      0.01    0.00        3977453     0.16    0.08        2677558     0.10    0.05        
56      3789490     0.14    0.08        134432      0.01    0.00        84236       0.00    0.00        151903      0.01    0.00        3931484     0.15    0.08        2075692     0.07    0.04        
60      3888232     0.13    0.08        123658      0.01    0.00        86946       0.00    0.00        242547      0.01    0.01        3823376     0.13    0.08        2157431     0.07    0.04        
