### params -i4096 -r8192 -u10 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lf-ll_harris_opt./bin/lpdxeon2680/lb-ll_lazy    ./bin/lpdxeon2680/lb-ll_gl      ./bin/lpdxeon2680/lb-ll_optik_gl./bin/lpdxeon2680/lb-ll_optik   ./bin/lpdxeon2680/lb-ll_optik_cache
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       71966       100.00  1           76718       100.00  1           59638       100.00  1           76708       100.00  1           76604       100.00  1           113286      100.00  1           
2       122843      85.35   1.71        126682      82.56   1.65        113760      95.38   1.91        102246      66.65   1.33        96100       62.73   1.25        187678      82.83   1.66        
4       239729      83.28   3.33        252523      82.29   3.29        210428      88.21   3.53        263582      85.90   3.44        255938      83.53   3.34        400038      88.28   3.53        
6       338951      78.50   4.71        362032      78.65   4.72        276310      77.22   4.63        357931      77.77   4.67        353093      76.82   4.61        529832      77.95   4.68        
8       408688      70.99   5.68        420314      68.48   5.48        327960      68.74   5.50        409217      66.68   5.33        405238      66.13   5.29        638670      70.47   5.64        
10      465260      64.65   6.46        503992      65.69   6.57        362068      60.71   6.07        476456      62.11   6.21        472056      61.62   6.16        731486      64.57   6.46        
12      518580      60.05   7.21        547308      59.45   7.13        374677      52.35   6.28        517575      56.23   6.75        546580      59.46   7.14        818485      60.21   7.22        
14      564731      56.05   7.85        603988      56.23   7.87        364184      43.62   6.11        534742      49.79   6.97        615404      57.38   8.03        944001      59.52   8.33        
16      668626      58.07   9.29        651678      53.09   8.49        363847      38.13   6.10        570912      46.52   7.44        648889      52.94   8.47        996643      54.98   8.80        
18      664452      51.29   9.23        733765      53.14   9.56        353261      32.91   5.92        580364      42.03   7.57        689868      50.03   9.01        1075784     52.76   9.50        
20      756080      52.53   10.51       794484      51.78   10.36       344712      28.90   5.78        579077      37.75   7.55        729178      47.59   9.52        1122294     49.53   9.91        
22      759746      47.99   10.56       815757      48.33   10.63       335521      25.57   5.63        563014      33.36   7.34        794728      47.16   10.37       1192274     47.84   10.52       
24      801717      46.42   11.14       859230      46.67   11.20       332269      23.21   5.57        559381      30.38   7.29        846131      46.02   11.05       1269058     46.68   11.20       
26      851176      45.49   11.83       905908      45.42   11.81       322129      20.77   5.40        555286      27.84   7.24        873506      43.86   11.40       1286138     43.67   11.35       
28      846900      42.03   11.77       913784      42.54   11.91       322618      19.32   5.41        533138      24.82   6.95        901380      42.02   11.77       1342764     42.33   11.85       
30      939654      43.52   13.06       967200      42.02   12.61       314358      17.57   5.27        531722      23.11   6.93        920158      40.04   12.01       1374546     40.44   12.13       
32      874902      37.99   12.16       970800      39.54   12.65       305202      15.99   5.12        507262      20.67   6.61        922341      37.63   12.04       1382568     38.14   12.20       
34      896156      36.62   12.45       952898      36.53   12.42       307502      15.17   5.16        492772      18.89   6.42        955283      36.68   12.47       1420342     36.88   12.54       
36      971188      37.49   13.50       988454      35.79   12.88       296288      13.80   4.97        457213      16.56   5.96        981847      35.60   12.82       1439396     35.29   12.71       
38      972748      35.57   13.52       976238      33.49   12.73       294839      13.01   4.94        436231      14.97   5.69        1022142     35.11   13.34       1464779     34.03   12.93       
40      1048314     36.42   14.57       1033804     33.69   13.48       281667      11.81   4.72        435472      14.19   5.68        989142      32.28   12.91       1447996     31.95   12.78       
44      1011282     31.94   14.05       973552      28.84   12.69       27368       1.04    0.46        399901      11.85   5.21        966033      28.66   12.61       1450571     29.10   12.80       
48      1010906     29.26   14.05       991782      26.93   12.93       23478       0.82    0.39        439179      11.93   5.73        985155      26.79   12.86       1449978     26.67   12.80       
52      966044      25.81   13.42       993680      24.91   12.95       17904       0.58    0.30        408448      10.24   5.32        961719      24.14   12.55       1451072     24.63   12.81       
56      974498      24.18   13.54       1001233     23.31   13.05       24545       0.73    0.41        407866      9.49    5.32        960436      22.39   12.54       1424886     22.46   12.58       
60      943894      21.86   13.12       936828      20.35   12.21       16312       0.46    0.27        413496      8.98    5.39        943526      20.53   12.32       1318438     19.40   11.64       
