### params -i512 -r1024 -u50 -l2 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lb-ht_lazy_gl ./bin/lpdxeon2680/lb-ht_java    ./bin/lpdxeon2680/lb-ht_java_optik./bin/lpdxeon2680/lb-ht_optik0  ./bin/lpdxeon2680/lb-ht_optik1  ./bin/lpdxeon2680/lb-ht_map     
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       29750703    100.00  1           38856328    100.00  1           40288080    100.00  1           29273900    100.00  1           32634708    100.00  1           45399686    100.00  1           
2       24783916    41.65   0.83        27454918    35.33   0.71        26304580    32.65   0.65        22003416    37.58   0.75        26111634    40.01   0.80        43600694    48.02   0.96        
4       46049014    38.70   1.55        49772054    32.02   1.28        52309913    32.46   1.30        49152054    41.98   1.68        49240853    37.72   1.51        63587364    35.02   1.40        
6       61044160    34.20   2.05        73058819    31.34   1.88        72877538    30.15   1.81        63848834    36.35   2.18        70459112    35.98   2.16        73729857    27.07   1.62        
8       82472090    34.65   2.77        98232772    31.60   2.53        92617310    28.74   2.30        76210764    32.54   2.60        85337512    32.69   2.61        102241524   28.15   2.25        
10      84376475    28.36   2.84        105426109   27.13   2.71        106039188   26.32   2.63        91461324    31.24   3.12        110127672   33.75   3.37        112640611   24.81   2.48        
12      98340661    27.55   3.31        128090336   27.47   3.30        115193150   23.83   2.86        113959738   32.44   3.89        119504957   30.52   3.66        115017690   21.11   2.53        
14      110273504   26.48   3.71        144557001   26.57   3.72        145122212   25.73   3.60        123724738   30.19   4.23        129780119   28.41   3.98        126798542   19.95   2.79        
16      111214652   23.36   3.74        162567681   26.15   4.18        147277478   22.85   3.66        135405050   28.91   4.63        146485060   28.05   4.49        127180337   17.51   2.80        
18      117043800   21.86   3.93        169218844   24.19   4.35        166184848   22.92   4.12        140701013   26.70   4.81        154979882   26.38   4.75        125693422   15.38   2.77        
20      124008958   20.84   4.17        185393188   23.86   4.77        178405341   22.14   4.43        156995166   26.81   5.36        164760512   25.24   5.05        156095974   17.19   3.44        
22      126277821   19.29   4.24        196617283   23.00   5.06        190668975   21.51   4.73        165004406   25.62   5.64        173395001   24.15   5.31        115496398   11.56   2.54        
24      134021545   18.77   4.50        206171952   22.11   5.31        195463410   20.22   4.85        174189528   24.79   5.95        182716250   23.33   5.60        120349749   11.05   2.65        
26      139148496   17.99   4.68        211470403   20.93   5.44        204652110   19.54   5.08        182213402   23.94   6.22        190336966   22.43   5.83        117496798   9.95    2.59        
28      143339727   17.21   4.82        221445406   20.35   5.70        210868591   18.69   5.23        187491032   22.87   6.40        196886243   21.55   6.03        116297754   9.15    2.56        
30      150517992   16.86   5.06        225416624   19.34   5.80        213148768   17.64   5.29        196019110   22.32   6.70        204178428   20.85   6.26        118062074   8.67    2.60        
32      155574019   16.34   5.23        233186784   18.75   6.00        224961882   17.45   5.58        199319419   21.28   6.81        207208988   19.84   6.35        118218990   8.14    2.60        
34      157371359   15.56   5.29        239166480   18.10   6.16        229528173   16.76   5.70        207897601   20.89   7.10        214231190   19.31   6.56        121158836   7.85    2.67        
36      161495626   15.08   5.43        241006966   17.23   6.20        232603742   16.04   5.77        212618338   20.18   7.26        220174409   18.74   6.75        127655006   7.81    2.81        
38      166596370   14.74   5.60        249121736   16.87   6.41        240440518   15.71   5.97        215028060   19.33   7.35        227008913   18.31   6.96        126350046   7.32    2.78        
40      166543999   13.99   5.60        254434613   16.37   6.55        240620763   14.93   5.97        226049702   19.30   7.72        228715222   17.52   7.01        133685790   7.36    2.94        
44      78399124    5.99    2.64        94273518    5.51    2.43        113361109   6.39    2.81        134805529   10.47   4.60        155568455   10.83   4.77        78045612    3.91    1.72        
48      60787522    4.26    2.04        87710298    4.70    2.26        90020812    4.66    2.23        101782138   7.24    3.48        137330486   8.77    4.21        64635372    2.97    1.42        
52      52363826    3.38    1.76        77157628    3.82    1.99        88019300    4.20    2.18        89897530    5.91    3.07        111600874   6.58    3.42        55539952    2.35    1.22        
56      48367818    2.90    1.63        69326672    3.19    1.78        78116652    3.46    1.94        83683471    5.10    2.86        106885164   5.85    3.28        50455764    1.98    1.11        
60      42253796    2.37    1.42        63422190    2.72    1.63        63496924    2.63    1.58        69745964    3.97    2.38        102736756   5.25    3.15        45179060    1.66    1.00        
