### params -i65534 -p50 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ././bin/lpd48core/lf-qu_ms      ./bin/lpd48core/lb-qu_ms        ./bin/lpd48core/lb-qu_optik0    ./bin/lpd48core/lb-qu_optik1    ./bin/lpd48core/lb-qu_optik2    ./bin/lpd48core/lb-qu_optik3    
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       28182708    100.00  1           24607486    100.00  1           26938562    100.00  1           25964326    100.00  1           26398936    100.00  1           28197019    100.00  1           
2       5689387     10.09   0.20        2576197     5.23    0.10        2985914     5.54    0.11        4251781     8.19    0.16        5048049     9.56    0.19        4795210     8.50    0.17        
4       2675859     2.37    0.09        2570519     2.61    0.10        2887065     2.68    0.11        2826165     2.72    0.11        2717439     2.57    0.10        3225744     2.86    0.11        
6       2255745     1.33    0.08        2521737     1.71    0.10        2678203     1.66    0.10        2852791     1.83    0.11        2352346     1.49    0.09        3099916     1.83    0.11        
8       2039015     0.90    0.07        2478157     1.26    0.10        2116500     0.98    0.08        2738442     1.32    0.11        2175722     1.03    0.08        2794358     1.24    0.10        
10      1980650     0.70    0.07        2487165     1.01    0.10        1659644     0.62    0.06        2645185     1.02    0.10        2203704     0.83    0.08        2615659     0.93    0.09        
12      1872862     0.55    0.07        2449522     0.83    0.10        1371586     0.42    0.05        2361397     0.76    0.09        2071477     0.65    0.08        2271363     0.67    0.08        
14      1745903     0.44    0.06        2532959     0.74    0.10        1181259     0.31    0.04        2042963     0.56    0.08        1937220     0.52    0.07        1975196     0.50    0.07        
16      1576062     0.35    0.06        2560898     0.65    0.10        1076766     0.25    0.04        1682715     0.41    0.06        1730398     0.41    0.07        1610979     0.36    0.06        
18      1457030     0.29    0.05        2565228     0.58    0.10        1004200     0.21    0.04        1408853     0.30    0.05        1554166     0.33    0.06        1364432     0.27    0.05        
20      1295714     0.23    0.05        2526748     0.51    0.10        911134      0.17    0.03        1180056     0.23    0.05        1256402     0.24    0.05        1174159     0.21    0.04        
22      1193397     0.19    0.04        2566172     0.47    0.10        876724      0.15    0.03        1008451     0.18    0.04        1084087     0.19    0.04        1003912     0.16    0.04        
24      1059987     0.16    0.04        2483097     0.42    0.10        810330      0.13    0.03        874955      0.14    0.03        905781      0.14    0.03        886054      0.13    0.03        
26      910896      0.12    0.03        2461432     0.38    0.10        739411      0.11    0.03        789659      0.12    0.03        808782      0.12    0.03        792472      0.11    0.03        
28      792684      0.10    0.03        2502166     0.36    0.10        702886      0.09    0.03        714030      0.10    0.03        712534      0.10    0.03        702322      0.09    0.02        
30      741625      0.09    0.03        2503557     0.34    0.10        644457      0.08    0.02        630648      0.08    0.02        655126      0.08    0.02        624924      0.07    0.02        
32      675713      0.07    0.02        2570735     0.33    0.10        624595      0.07    0.02        569155      0.07    0.02        587561      0.07    0.02        593922      0.07    0.02        
34      620015      0.06    0.02        2540820     0.30    0.10        592097      0.06    0.02        536277      0.06    0.02        543069      0.06    0.02        537897      0.06    0.02        
36      581269      0.06    0.02        2505454     0.28    0.10        552111      0.06    0.02        500143      0.05    0.02        509968      0.05    0.02        503785      0.05    0.02        
38      532234      0.05    0.02        2521884     0.27    0.10        531944      0.05    0.02        474730      0.05    0.02        474933      0.05    0.02        466565      0.04    0.02        
40      504374      0.04    0.02        2501721     0.25    0.10        494318      0.05    0.02        442541      0.04    0.02        442436      0.04    0.02        443002      0.04    0.02        
42      465640      0.04    0.02        2498198     0.24    0.10        483518      0.04    0.02        419834      0.04    0.02        420649      0.04    0.02        421388      0.04    0.01        
44      438520      0.04    0.02        2543374     0.23    0.10        462392      0.04    0.02        390367      0.03    0.02        394185      0.03    0.01        388284      0.03    0.01        
46      412375      0.03    0.01        2472553     0.22    0.10        429432      0.03    0.02        365501      0.03    0.01        377993      0.03    0.01        366496      0.03    0.01        
48      393914      0.03    0.01        2482450     0.21    0.10        407331      0.03    0.02        354326      0.03    0.01        351568      0.03    0.01        352387      0.03    0.01        
52      395049      0.03    0.01        16220       0.00    0.00        8404        0.00    0.00        49823       0.00    0.00        342913      0.02    0.01        329722      0.02    0.01        
56      409679      0.03    0.01        9005        0.00    0.00        6037        0.00    0.00        45019       0.00    0.00        323534      0.02    0.01        314739      0.02    0.01        
60      405382      0.02    0.01        12675       0.00    0.00        6788        0.00    0.00        26868       0.00    0.00        318358      0.02    0.01        304998      0.02    0.01        
64      398382      0.02    0.01        9848        0.00    0.00        6262        0.00    0.00        35784       0.00    0.00        313176      0.02    0.01        285144      0.02    0.01        
