### params -i65534 -p60 / keep median of reps 3 of dur 2000
# Result from 3 repetitions: median
#       ././bin/lpdxeon2680/lf-qu_ms    ./bin/lpdxeon2680/lb-qu_ms      ./bin/lpdxeon2680/lb-qu_optik0  ./bin/lpdxeon2680/lb-qu_optik1  ./bin/lpdxeon2680/lb-qu_optik2  ./bin/lpdxeon2680/lb-qu_optik3  
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       43366522    100.00  1           32522472    100.00  1           36695932    100.00  1           34835388    100.00  1           41499461    100.00  1           42770130    100.00  1           
2       18167501    20.95   0.42        3986010     6.13    0.12        8075212     11.00   0.22        10071090    14.46   0.29        18153018    21.87   0.44        11722598    13.70   0.27        
4       9166494     5.28    0.21        4618198     3.55    0.14        5136712     3.50    0.14        5674304     4.07    0.16        9175379     5.53    0.22        7061090     4.13    0.17        
6       6145400     2.36    0.14        4474994     2.29    0.14        4754790     2.16    0.13        4734103     2.26    0.14        6215474     2.50    0.15        5905032     2.30    0.14        
8       5352624     1.54    0.12        4986842     1.92    0.15        5031640     1.71    0.14        4970128     1.78    0.14        5461126     1.64    0.13        5499901     1.61    0.13        
10      4826825     1.11    0.11        5416462     1.67    0.17        4955860     1.35    0.14        4695815     1.35    0.13        4709544     1.13    0.11        5163692     1.21    0.12        
12      4594180     0.88    0.11        4822428     1.24    0.15        5661160     1.29    0.15        4873083     1.17    0.14        4875134     0.98    0.12        5377786     1.05    0.13        
14      4461172     0.73    0.10        4970187     1.09    0.15        4615694     0.90    0.13        4591648     0.94    0.13        4605094     0.79    0.11        5244188     0.88    0.12        
16      5637554     0.81    0.13        4879065     0.94    0.15        4924404     0.84    0.13        4793500     0.86    0.14        4387382     0.66    0.11        5229609     0.76    0.12        
18      4562553     0.58    0.11        4784190     0.82    0.15        4720311     0.71    0.13        4576311     0.73    0.13        4279341     0.57    0.10        5066776     0.66    0.12        
20      4213955     0.49    0.10        4531205     0.70    0.14        4524088     0.62    0.12        4705102     0.68    0.14        4159720     0.50    0.10        4990305     0.58    0.12        
22      4347086     0.46    0.10        4658204     0.65    0.14        4708892     0.58    0.13        4551540     0.59    0.13        4127140     0.45    0.10        4892076     0.52    0.11        
24      4060676     0.39    0.09        4605723     0.59    0.14        4611587     0.52    0.13        4561896     0.55    0.13        4205076     0.42    0.10        4926503     0.48    0.12        
26      4045574     0.36    0.09        4639777     0.55    0.14        4568464     0.48    0.12        4488980     0.50    0.13        3788673     0.35    0.09        4774462     0.43    0.11        
28      3999886     0.33    0.09        4665144     0.51    0.14        4536055     0.44    0.12        4541669     0.47    0.13        3787704     0.33    0.09        4772810     0.40    0.11        
30      3716954     0.29    0.09        4585772     0.47    0.14        4560597     0.41    0.12        4478060     0.43    0.13        3744834     0.30    0.09        4775664     0.37    0.11        
32      3840076     0.28    0.09        4680881     0.45    0.14        4388850     0.37    0.12        4492558     0.40    0.13        3734972     0.28    0.09        4738987     0.35    0.11        
34      3708302     0.25    0.09        4688584     0.42    0.14        4495214     0.36    0.12        4456900     0.38    0.13        3659630     0.26    0.09        4706712     0.32    0.11        
36      3814914     0.24    0.09        4565815     0.39    0.14        4651050     0.35    0.13        4481392     0.36    0.13        3796983     0.25    0.09        4597744     0.30    0.11        
38      3661830     0.22    0.08        4690512     0.38    0.14        4641127     0.33    0.13        4441750     0.34    0.13        3770828     0.24    0.09        4594235     0.28    0.11        
40      3579600     0.21    0.08        4675081     0.36    0.14        4561394     0.31    0.12        4319679     0.31    0.12        3766719     0.23    0.09        4488591     0.26    0.10        
44      3542172     0.19    0.08        120805      0.01    0.00        166944      0.01    0.00        152989      0.01    0.00        3617862     0.20    0.09        3250686     0.17    0.08        
48      3592920     0.17    0.08        113866      0.01    0.00        117424      0.01    0.00        131798      0.01    0.00        3474362     0.17    0.08        2791346     0.14    0.07        
52      3719168     0.16    0.09        98766       0.01    0.00        48790       0.00    0.00        93926       0.01    0.00        3506032     0.16    0.08        2337278     0.11    0.05        
56      3931464     0.16    0.09        119272      0.01    0.00        108897      0.01    0.00        6174        0.00    0.00        3420780     0.15    0.08        2171420     0.09    0.05        
60      3858934     0.15    0.09        125803      0.01    0.00        18137       0.00    0.00        123162      0.01    0.00        3311775     0.13    0.08        1973060     0.08    0.05        
