### params -i2048 -r4096 -u20 -l2 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ./bin/lpdxeon2680/lb-ht_lazy_gl ./bin/lpdxeon2680/lb-ht_java    ./bin/lpdxeon2680/lb-ht_java_optik./bin/lpdxeon2680/lb-ht_optik0  ./bin/lpdxeon2680/lb-ht_optik1  ./bin/lpdxeon2680/lb-ht_map     
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       31295578    100.00  1           45657254    100.00  1           45840374    100.00  1           30110401    100.00  1           35483549    100.00  1           48066247    100.00  1           
2       50561359    80.78   1.62        65230830    71.44   1.43        50030634    54.57   1.09        40591939    67.41   1.35        41848333    58.97   1.18        38585108    40.14   0.80        
4       75382531    60.22   2.41        72756950    39.84   1.59        75457428    41.15   1.65        63754494    52.93   2.12        71902551    50.66   2.03        56612928    29.45   1.18        
6       108293709   57.67   3.46        106969309   39.05   2.34        109124887   39.68   2.38        94179700    52.13   3.13        105069211   49.35   2.96        70336909    24.39   1.46        
8       143843323   57.45   4.60        140574226   38.49   3.08        141444843   38.57   3.09        124272894   51.59   4.13        136355569   48.03   3.84        77496684    20.15   1.61        
10      176324167   56.34   5.63        171709795   37.61   3.76        172475033   37.63   3.76        153659575   51.03   5.10        171019368   48.20   4.82        77125873    16.05   1.60        
12      206016826   54.86   6.58        196171861   35.81   4.30        196806303   35.78   4.29        178202524   49.32   5.92        197407614   46.36   5.56        79364751    13.76   1.65        
14      235282764   53.70   7.52        226419051   35.42   4.96        232566044   36.24   5.07        198901934   47.18   6.61        224417858   45.18   6.32        80164426    11.91   1.67        
16      256831452   51.29   8.21        253499076   34.70   5.55        253528446   34.57   5.53        224280786   46.55   7.45        250944346   44.20   7.07        74225547    9.65    1.54        
18      278516725   49.44   8.90        272037905   33.10   5.96        277988832   33.69   6.06        244978755   45.20   8.14        271604410   42.52   7.65        72884629    8.42    1.52        
20      306014398   48.89   9.78        297074684   32.53   6.51        295042109   32.18   6.44        266467922   44.25   8.85        293319816   41.33   8.27        74501837    7.75    1.55        
22      317480577   46.11   10.14       312314184   31.09   6.84        315211801   31.26   6.88        288107633   43.49   9.57        310698769   39.80   8.76        75752703    7.16    1.58        
24      338320436   45.04   10.81       326904600   29.83   7.16        331973288   30.17   7.24        302756106   41.90   10.05       327852191   38.50   9.24        72417354    6.28    1.51        
26      353608270   43.46   11.30       341438333   28.76   7.48        343426539   28.81   7.49        315795174   40.34   10.49       342703754   37.15   9.66        75073510    6.01    1.56        
28      362208846   41.34   11.57       351614917   27.50   7.70        355538104   27.70   7.76        326304948   38.70   10.84       353954835   35.63   9.98        77786102    5.78    1.62        
30      376403784   40.09   12.03       362375706   26.46   7.94        362978862   26.39   7.92        337060504   37.31   11.19       364147220   34.21   10.26       79003261    5.48    1.64        
32      386514435   38.60   12.35       370557929   25.36   8.12        372993024   25.43   8.14        349331557   36.26   11.60       374654158   33.00   10.56       81078271    5.27    1.69        
34      395499365   37.17   12.64       381997937   24.61   8.37        383843001   24.63   8.37        359528710   35.12   11.94       385974718   31.99   10.88       82813817    5.07    1.72        
36      405625364   36.00   12.96       392807592   23.90   8.60        391735028   23.74   8.55        371049670   34.23   12.32       396524807   31.04   11.17       85476242    4.94    1.78        
38      416519105   35.02   13.31       402104242   23.18   8.81        401853732   23.07   8.77        380270563   33.23   12.63       407193543   30.20   11.48       87549166    4.79    1.82        
40      419787293   33.53   13.41       409623902   22.43   8.97        405802893   22.13   8.85        391127240   32.47   12.99       416368546   29.34   11.73       88155071    4.59    1.83        
44      165383445   12.01   5.28        170901893   8.51    3.74        166224681   8.24    3.63        174663901   13.18   5.80        185486475   11.88   5.23        78007787    3.69    1.62        
48      167788150   11.17   5.36        148384045   6.77    3.25        152198813   6.92    3.32        142568398   9.86    4.73        158853104   9.33    4.48        70762255    3.07    1.47        
52      155411476   9.55    4.97        136479968   5.75    2.99        143352746   6.01    3.13        131769742   8.42    4.38        147086018   7.97    4.15        65940417    2.64    1.37        
56      141106215   8.05    4.51        128626347   5.03    2.82        137528473   5.36    3.00        122460704   7.26    4.07        142102608   7.15    4.00        63318505    2.35    1.32        
60      126822389   6.75    4.05        117934692   4.31    2.58        131374759   4.78    2.87        109646039   6.07    3.64        117588873   5.52    3.31        60128231    2.08    1.25        
