### params -i2048 -r4096 -u20 -l2 / keep median of reps 11 of dur 5000
# Result from 11 repetitions: median
#       ./bin/lpd48core/lb-ht_lazy_gl   ./bin/lpd48core/lb-ht_java      ./bin/lpd48core/lb-ht_java_optik./bin/lpd48core/lb-ht_optik0    ./bin/lpd48core/lb-ht_optik1    ./bin/lpd48core/lb-ht_map       
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       23480150    100.00  1           31073414    100.00  1           30611156    100.00  1           21395260    100.00  1           26339173    100.00  1           34572077    100.00  1           
2       22502227    47.92   0.96        21962641    35.34   0.71        23287697    38.04   0.76        20294794    47.43   0.95        21343793    40.52   0.81        26524412    38.36   0.77        
4       30376495    32.34   1.29        26928110    21.66   0.87        28219565    23.05   0.92        28259457    33.02   1.32        28188130    26.75   1.07        34734961    25.12   1.00        
6       38598168    27.40   1.64        32751432    17.57   1.05        34341505    18.70   1.12        35210155    27.43   1.65        35014644    22.16   1.33        40861368    19.70   1.18        
8       44190942    23.53   1.88        37552810    15.11   1.21        39261686    16.03   1.28        40732283    23.80   1.90        40164233    19.06   1.52        45740483    16.54   1.32        
10      50245539    21.40   2.14        43989717    14.16   1.42        44853439    14.65   1.47        46596219    21.78   2.18        46129250    17.51   1.75        52605874    15.22   1.52        
12      55482707    19.69   2.36        48362442    12.97   1.56        49711138    13.53   1.62        51963349    20.24   2.43        51292777    16.23   1.95        55993939    13.50   1.62        
14      60970013    18.55   2.60        53667689    12.34   1.73        55172570    12.87   1.80        56946506    19.01   2.66        56826064    15.41   2.16        61541888    12.72   1.78        
16      65623261    17.47   2.79        58696030    11.81   1.89        60446380    12.34   1.97        61644422    18.01   2.88        61943412    14.70   2.35        66267588    11.98   1.92        
18      70355494    16.65   3.00        64451781    11.52   2.07        66474172    12.06   2.17        66314005    17.22   3.10        67395572    14.22   2.56        70742397    11.37   2.05        
20      74341616    15.83   3.17        69417256    11.17   2.23        70165015    11.46   2.29        70839724    16.56   3.31        71771281    13.62   2.72        74554509    10.78   2.16        
22      79500080    15.39   3.39        74362667    10.88   2.39        75511071    11.21   2.47        75719051    16.09   3.54        76792590    13.25   2.92        78430131    10.31   2.27        
24      83455750    14.81   3.55        78439967    10.52   2.52        79530714    10.83   2.60        79019567    15.39   3.69        81079491    12.83   3.08        80605289    9.71    2.33        
26      87944232    14.41   3.75        83999341    10.40   2.70        84516494    10.62   2.76        83573922    15.02   3.91        85670207    12.51   3.25        84388718    9.39    2.44        
28      90913850    13.83   3.87        88463761    10.17   2.85        88108811    10.28   2.88        88325152    14.74   4.13        90054444    12.21   3.42        86552508    8.94    2.50        
30      95261325    13.52   4.06        92468133    9.92    2.98        92896423    10.12   3.03        91745417    14.29   4.29        94307047    11.93   3.58        90127810    8.69    2.61        
32      98856521    13.16   4.21        97995443    9.86    3.15        97705564    9.97    3.19        95394583    13.93   4.46        98743489    11.72   3.75        92412944    8.35    2.67        
34      103534532   12.97   4.41        102517995   9.70    3.30        101098417   9.71    3.30        100070118   13.76   4.68        103376300   11.54   3.92        95690925    8.14    2.77        
36      106197615   12.56   4.52        105888871   9.47    3.41        106485890   9.66    3.48        103976256   13.50   4.86        106775789   11.26   4.05        98483390    7.91    2.85        
38      109054974   12.22   4.64        111701162   9.46    3.59        107415481   9.23    3.51        107478546   13.22   5.02        111495231   11.14   4.23        100556388   7.65    2.91        
40      113115988   12.04   4.82        115304651   9.28    3.71        115214336   9.41    3.76        110090964   12.86   5.15        115905456   11.00   4.40        103301625   7.47    2.99        
42      113864887   11.55   4.85        118848228   9.11    3.82        119380416   9.29    3.90        114007301   12.69   5.33        118061701   10.67   4.48        90843533    6.26    2.63        
44      117954656   11.42   5.02        123399603   9.03    3.97        121886104   9.05    3.98        115480211   12.27   5.40        120125906   10.37   4.56        88293183    5.80    2.55        
46      119153974   11.03   5.07        126467954   8.85    4.07        126435763   8.98    4.13        117658561   11.95   5.50        123754088   10.21   4.70        96086640    6.04    2.78        
48      121981176   10.82   5.20        128854269   8.64    4.15        128051270   8.71    4.18        120638856   11.75   5.64        126011301   9.97    4.78        80282776    4.84    2.32        
52      89275603    7.31    3.80        88657877    5.49    2.85        89560613    5.63    2.93        91270880    8.20    4.27        92704691    6.77    3.52        78374462    4.36    2.27        
56      77855713    5.92    3.32        78400828    4.51    2.52        81687955    4.77    2.67        81756210    6.82    3.82        82888231    5.62    3.15        70724174    3.65    2.05        
60      73750161    5.23    3.14        75453829    4.05    2.43        77342976    4.21    2.53        75459535    5.88    3.53        78073321    4.94    2.96        64470916    3.11    1.86        
64      70678329    4.70    3.01        74131497    3.73    2.39        78100659    3.99    2.55        71422053    5.22    3.34        75355669    4.47    2.86        70808882    3.20    2.05        
