### params -i512 -r1024 -u50 / keep median of reps 5 of dur 2000
# Result from 5 repetitions: median
#       ./bin/lpdxeon2680/lf-ll_harris_opt./bin/lpdxeon2680/lb-ll_lazy    ./bin/lpdxeon2680/lb-ll_gl      ./bin/lpdxeon2680/lb-ll_optik_gl./bin/lpdxeon2680/lb-ll_optik   ./bin/lpdxeon2680/lb-ll_optik_cache
#cores  throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability throughput  %linear scalability 
1       1441688     100.00  1           1977646     100.00  1           1682188     100.00  1           1976194     100.00  1           1740004     100.00  1           2564259     100.00  1           
2       1444488     50.10   1.00        858458      21.70   0.43        1319593     39.22   0.78        1658305     41.96   0.84        730006      20.98   0.42        2303926     44.92   0.90        
4       2855866     49.52   1.98        3655164     46.21   1.85        570346      8.48    0.34        1935796     24.49   0.98        3181544     45.71   1.83        4553766     44.40   1.78        
6       3638879     42.07   2.52        4468080     37.65   2.26        622556      6.17    0.37        1681873     14.18   0.85        4023120     38.54   2.31        5023250     32.65   1.96        
8       4065780     35.25   2.82        4409758     27.87   2.23        705317      5.24    0.42        1342714     8.49    0.68        3796036     27.27   2.18        5572354     27.16   2.17        
10      4679722     32.46   3.25        4501812     22.76   2.28        646128      3.84    0.38        1265710     6.40    0.64        4310831     24.77   2.48        6802772     26.53   2.65        
12      4786266     27.67   3.32        5631746     23.73   2.85        669500      3.32    0.40        1272330     5.37    0.64        4979417     23.85   2.86        7765788     25.24   3.03        
14      5066372     25.10   3.51        5588790     20.19   2.83        653038      2.77    0.39        1189415     4.30    0.60        5738032     23.56   3.30        7434752     20.71   2.90        
16      5624275     24.38   3.90        6075146     19.20   3.07        615075      2.29    0.37        1182380     3.74    0.60        5646099     20.28   3.24        8479882     20.67   3.31        
18      6127030     23.61   4.25        6322880     17.76   3.20        614154      2.03    0.37        1129136     3.17    0.57        6027090     19.24   3.46        9114372     19.75   3.55        
20      6389636     22.16   4.43        6974330     17.63   3.53        601984      1.79    0.36        1126910     2.85    0.57        6967632     20.02   4.00        9324562     18.18   3.64        
22      7141348     22.52   4.95        7152412     16.44   3.62        597413      1.61    0.36        1119640     2.58    0.57        6917600     18.07   3.98        9784004     17.34   3.82        
24      7309344     21.12   5.07        7653000     16.12   3.87        553536      1.37    0.33        1108546     2.34    0.56        7269552     17.41   4.18        10810912    17.57   4.22        
26      8044514     21.46   5.58        7867370     15.30   3.98        581910      1.33    0.35        1122950     2.19    0.57        7888626     17.44   4.53        10660722    15.99   4.16        
28      8089886     20.04   5.61        8011150     14.47   4.05        552722      1.17    0.33        1094084     1.98    0.55        7864194     16.14   4.52        10902698    15.18   4.25        
30      8047335     18.61   5.58        7934960     13.37   4.01        578806      1.15    0.34        1075822     1.81    0.54        7850512     15.04   4.51        11169046    14.52   4.36        
32      8006734     17.36   5.55        8453770     13.36   4.27        577202      1.07    0.34        1057026     1.67    0.53        7694446     13.82   4.42        11015915    13.42   4.30        
34      8209201     16.75   5.69        8026508     11.94   4.06        542002      0.95    0.32        1038586     1.55    0.53        7965630     13.46   4.58        11418414    13.10   4.45        
36      8306774     16.01   5.76        8001613     11.24   4.05        522797      0.86    0.31        962694      1.35    0.49        8395249     13.40   4.82        11590244    12.56   4.52        
38      8653384     15.80   6.00        8209532     10.92   4.15        492094      0.77    0.29        986899      1.31    0.50        8408522     12.72   4.83        11670564    11.98   4.55        
40      8662766     15.02   6.01        8506100     10.75   4.30        496277      0.74    0.30        875897      1.11    0.44        8350501     12.00   4.80        12199111    11.89   4.76        
44      8805143     13.88   6.11        8008744     9.20    4.05        13896       0.02    0.01        866554      1.00    0.44        8066544     10.54   4.64        10905182    9.67    4.25        
48      8486764     12.26   5.89        6923607     7.29    3.50        8934        0.01    0.01        841406      0.89    0.43        7669137     9.18    4.41        10293460    8.36    4.01        
52      8491650     11.33   5.89        6142875     5.97    3.11        4764        0.01    0.00        842633      0.82    0.43        7435526     8.22    4.27        10225026    7.67    3.99        
56      8474358     10.50   5.88        4716878     4.26    2.39        12190       0.01    0.01        803184      0.73    0.41        7478614     7.68    4.30        9953312     6.93    3.88        
60      8438323     9.76    5.85        3576661     3.01    1.81        10145       0.01    0.01        778050      0.66    0.39        7135308     6.83    4.10        9795845     6.37    3.82        
