### params -i65534 -p60 -n20 / dur 1000
# number of cores: 20
#././bin/lpdxeon2680/lf-qu_ms                    ./bin/lpdxeon2680/lb-qu_ms                      ./bin/lpdxeon2680/lb-qu_optik0                  ./bin/lpdxeon2680/lb-qu_optik1                  ./bin/lpdxeon2680/lb-qu_optik2                  ./bin/lpdxeon2680/lb-qu_optik3                  
 0       635     581     0       0       0       0       12033   287     0       0       0       0       13633   137     0       0       0       0       13949   105     0       0       0       0       706     209     0       0       0       0       1389    449     0       0       0       
 0       1868    1365    0       0       0       0       15518   917     0       0       0       0       16257   413     0       0       0       0       16048   346     0       0       0       0       2526    782     0       0       0       0       3193    1704    0       0       0       
 0       10457   4057    0       0       0       0       17277   1980    0       0       0       0       17889   735     0       0       0       0       17500   621     0       0       0       0       12413   1495    0       0       0       0       4520    11822   0       0       0       
 0       25302   15057   0       0       0       0       18913   4000    0       0       0       0       19426   1321    0       0       0       0       18949   1109    0       0       0       0       28494   6963    0       0       0       0       6004    30276   0       0       0       
 0       61830   40603   0       0       0       0       21225   8544    0       0       0       0       21625   3613    0       0       0       0       21086   10047   0       0       0       0       66754   23377   0       0       0       0       8981    75819   0       0       0       
