### params -i65534 -p40 -n40 / dur 1000
# number of cores: 40
#././bin/lpd48core/lf-qu_ms                      ./bin/lpd48core/lb-qu_ms                        ./bin/lpd48core/lb-qu_optik0                    ./bin/lpd48core/lb-qu_optik1                    ./bin/lpd48core/lb-qu_optik2                    ./bin/lpd48core/lb-qu_optik3                    
 0       415     8632    0       0       20      0       361     54336   0       0       55128   0       118     307121  0       0       9       0       73      9261    0       0       12      0       69      776     0       0       12      0       56      8868    0       0       11      
 0       833     47150   0       0       11123   0       610     57105   0       0       57732   0       404     313910  0       0       11      0       379     30298   0       0       293     0       387     19567   0       0       23      0       373     28960   0       0       132     
 0       1413    212097  0       0       123289  0       783     58987   0       0       59381   0       651     318580  0       0       36      0       677     218718  0       0       34724   0       1042    190224  0       0       378     0       741     215382  0       0       48788   
 0       2178    507045  0       0       347610  0       1510    60899   0       0       61105   0       756     323886  0       0       317177  0       826     559084  0       0       293532  0       1249    507485  0       0       7399    0       864     552538  0       0       314704  
 0       6544    1203508 0       0       867440  0       5149    66292   0       0       66759   0       886     332771  0       0       328120  0       2365    1346863 0       0       997569  0       181475  1245592 0       0       526293  0       2349    1341894 0       0       974196  
