### params -i65534 -p60 -n20 / dur 5000
# number of cores: 20
#././bin/lpdxeon2680/lf-st_treiber               ./bin/lpdxeon2680/lb-st_lock                    ./bin/lpdxeon2680/lb-st_optik                   ./bin/lpdxeon2680/lb-st_lock_tas                
 0       299     406     0       0       0       0       12917   13081   0       0       0       0       302     302     0       0       0       0       2338    1435    0       0       0       
 0       474     975     0       0       0       0       14531   14714   0       0       0       0       415     629     0       0       0       0       14861   8675    0       0       0       
 0       898     10757   0       0       0       0       15659   15855   0       0       0       0       1375    1587    0       0       0       0       47977   35998   0       0       0       
 0       9407    32537   0       0       0       0       16781   16987   0       0       0       0       20579   20163   0       0       0       0       115749  102057  0       0       0       
 0       30372   89713   0       0       0       0       18445   18645   0       0       0       0       58891   58403   0       0       0       0       302938  287649  0       0       0       
