### params -i65534 -p40 -n5 / dur 5000
# number of cores: 5
#././bin/lpdxeon2680/lf-qu_ms                    ./bin/lpdxeon2680/lb-qu_ms                      ./bin/lpdxeon2680/lb-qu_optik0                  ./bin/lpdxeon2680/lb-qu_optik1                  ./bin/lpdxeon2680/lb-qu_optik2                  ./bin/lpdxeon2680/lb-qu_optik2a                 ./bin/lpdxeon2680/lb-qu_optik3                  
 0       245     106     0       0       33      0       213     2549    0       0       3246    0       974     174     0       0       34      0       694     145     0       0       33      0       190     85      0       0       33      0       282     162     0       0       33      0       0       0       0       0       0       
 0       661     513     0       0       105     0       574     4041    0       0       4050    0       2690    642     0       0       138     0       2389    385     0       0       54      0       573     318     0       0       57      0       746     529     0       0       62      0       0       0       0       0       0       
 0       1057    1025    0       0       597     0       966     4729    0       0       4681    0       3610    1626    0       0       782     0       3309    841     0       0       417     0       1054    694     0       0       289     0       1374    1114    0       0       622     0       0       0       0       0       0       
 0       3582    3846    0       0       2497    0       1874    5473    0       0       5401    0       4429    3274    0       0       3278    0       4137    2005    0       0       1502    0       4234    1422    0       0       985     0       2302    3905    0       0       3338    0       0       0       0       0       0       
 0       9349    10445   0       0       9738    0       3909    6569    0       0       6457    0       5746    5330    0       0       5410    0       5457    8149    0       0       8057    0       11433   9002    0       0       8318    0       3934    11974   0       0       11602   0       0       0       0       0       0       
